$02$GPGGA,082116,5052.4769,N,00442.5864,E,1,5,11.0,79.9000015258789,M,,,,*21
$02$GPGGA,082117,5052.4765,N,00442.5861,E,1,5,13.0,79.80000305175781,M,,,,*1c
$02$GPGGA,082118,5052.4761,N,00442.5851,E,1,6,12.0,80.30000305175781,M,,,,*1b
$02$GPGGA,082119,5052.4757,N,00442.5846,E,1,7,11.0,81.0,M,,,,*22
$02$GPGGA,082120,5052.4752,N,00442.5843,E,1,7,11.0,80.19999694824219,M,,,,*17
$02$GPGGA,082121,5052.4748,N,00442.5839,E,1,7,11.0,79.80000305175781,M,,,,*1b
$02$GPGGA,082122,5052.4744,N,00442.5835,E,1,5,12.0,79.80000305175781,M,,,,*19
$02$GPGGA,082123,5052.4738,N,00442.5833,E,1,6,12.0,79.4000015258789,M,,,,*2c
$02$GPGGA,082124,5052.4731,N,00442.5831,E,1,6,13.0,78.80000305175781,M,,,,*1a
$02$GPGGA,082125,5052.4723,N,00442.5822,E,1,7,12.0,77.80000305175781,M,,,,*15
$02$GPGGA,082126,5052.4721,N,00442.5816,E,1,6,11.0,77.9000015258789,M,,,,*26
$02$GPGGA,082127,5052.4722,N,00442.5810,E,1,7,10.0,78.0,M,,,,*29
$02$GPGGA,082128,5052.4719,N,00442.5810,E,1,7,9.0,78.0,M,,,,*16
$02$GPGGA,082129,5052.4715,N,00442.5811,E,1,9,8.0,77.80000305175781,M,,,,*29
$02$GPGGA,082130,5052.4712,N,00442.5811,E,1,7,8.0,77.80000305175781,M,,,,*28
$02$GPGGA,082131,5052.4710,N,00442.5809,E,1,7,8.0,78.0,M,,,,*1e
$02$GPGGA,082133,5052.4712,N,00442.5801,E,1,7,8.0,78.0999984741211,M,,,,*1a
$02$GPGGA,082134,5052.4705,N,00442.5811,E,1,6,7.0,76.19999694824219,M,,,,*28
$02$GPGGA,082135,5052.4702,N,00442.5814,E,1,7,7.0,76.30000305175781,M,,,,*2c
$02$GPGGA,082137,5052.4699,N,00442.5814,E,1,8,7.0,76.4000015258789,M,,,,*13
$02$GPGGA,082138,5052.4699,N,00442.5814,E,1,8,8.0,76.4000015258789,M,,,,*13
$02$GPGGA,082139,5052.4699,N,00442.5814,E,1,6,7.0,76.4000015258789,M,,,,*13
$02$GPGGA,082140,5052.4698,N,00442.5814,E,1,6,7.0,76.4000015258789,M,,,,*1c
$02$GPGGA,082141,5052.4698,N,00442.5814,E,1,6,8.0,76.4000015258789,M,,,,*12
$02$GPGGA,082143,5052.4698,N,00442.5814,E,1,7,7.0,76.4000015258789,M,,,,*1e
$02$GPGGA,082144,5052.4698,N,00442.5814,E,1,8,6.0,76.4000015258789,M,,,,*17
$02$GPGGA,082145,5052.4694,N,00442.5813,E,1,6,6.0,76.30000305175781,M,,,,*22
$02$GPGGA,082146,5052.4681,N,00442.5810,E,1,7,7.0,75.69999694824219,M,,,,*24
$02$GPGGA,082147,5052.4666,N,00442.5800,E,1,7,7.0,76.0,M,,,,*17
$02$GPGGA,082148,5052.4656,N,00442.5797,E,1,6,8.0,75.19999694824219,M,,,,*29
$02$GPGGA,082149,5052.4650,N,00442.5795,E,1,5,9.0,75.30000305175781,M,,,,*28
$02$GPGGA,082150,5052.4647,N,00442.5793,E,1,5,10.0,75.0999984741211,M,,,,*2c
$02$GPGGA,082151,5052.4644,N,00442.5791,E,1,5,10.0,74.9000015258789,M,,,,*25
$02$GPGGA,082152,5052.4644,N,00442.5791,E,1,5,12.0,74.9000015258789,M,,,,*24
$02$GPGGA,082153,5052.4641,N,00442.5790,E,1,5,12.0,74.4000015258789,M,,,,*2c
$02$GPGGA,082154,5052.4639,N,00442.5789,E,1,5,14.0,74.30000305175781,M,,,,*1b
$02$GPGGA,082155,5052.4638,N,00442.5787,E,1,5,16.0,74.0999984741211,M,,,,*23
$02$GPGGA,082156,5052.4637,N,00442.5786,E,1,5,18.0,73.9000015258789,M,,,,*2f
$02$GPGGA,082157,5052.4637,N,00442.5784,E,1,5,21.0,73.5999984741211,M,,,,*2b
$02$GPGGA,082158,5052.4636,N,00442.5783,E,1,5,24.0,73.4000015258789,M,,,,*27
$02$GPGGA,082159,5052.4636,N,00442.5782,E,1,5,27.0,73.19999694824219,M,,,,*13
$02$GPGGA,082200,5052.4636,N,00442.5781,E,1,5,30.0,73.19999694824219,M,,,,*19
$02$GPGGA,082201,5052.4636,N,00442.5781,E,1,5,33.0,73.19999694824219,M,,,,*1b
$02$GPGGA,082202,5052.4635,N,00442.5780,E,1,5,37.0,73.19999694824219,M,,,,*1e
$02$GPGGA,082203,5052.4636,N,00442.5780,E,1,5,40.0,73.19999694824219,M,,,,*1c
$02$GPGGA,082204,5052.4636,N,00442.5781,E,1,6,41.0,73.0999984741211,M,,,,*2a
$02$GPGGA,082205,5052.4638,N,00442.5780,E,1,7,24.0,72.30000305175781,M,,,,*13
$02$GPGGA,082206,5052.4640,N,00442.5777,E,1,7,20.0,72.5,M,,,,*2e
$02$GPGGA,082207,5052.4641,N,00442.5776,E,1,7,18.0,72.5,M,,,,*24
$02$GPGGA,082208,5052.4641,N,00442.5772,E,1,7,17.0,72.9000015258789,M,,,,*21
$02$GPGGA,082209,5052.4641,N,00442.5770,E,1,7,17.0,72.9000015258789,M,,,,*22
$02$GPGGA,082210,5052.4641,N,00442.5769,E,1,5,16.0,72.9000015258789,M,,,,*21
$02$GPGGA,082211,5052.4641,N,00442.5768,E,1,5,16.0,72.9000015258789,M,,,,*21
$02$GPGGA,082214,5052.4624,N,00442.5721,E,1,6,17.0,72.19999694824219,M,,,,*12
$02$GPGGA,082217,5052.4629,N,00442.5460,E,1,6,13.0,72.19999694824219,M,,,,*1e
$02$GPGGA,082218,5052.4628,N,00442.5454,E,1,6,14.0,70.5,M,,,,*29
$02$GPGGA,082219,5052.4609,N,00442.5444,E,1,8,12.0,71.69999694824219,M,,,,*1f
$02$GPGGA,082220,5052.4595,N,00442.5434,E,1,5,12.0,71.9000015258789,M,,,,*24
$02$GPGGA,082221,5052.4594,N,00442.5426,E,1,5,14.0,71.30000305175781,M,,,,*1d
$02$GPGGA,082222,5052.4580,N,00442.5415,E,1,4,13.0,72.30000305175781,M,,,,*1e
$02$GPGGA,082223,5052.4554,N,00442.5398,E,1,5,14.0,73.69999694824219,M,,,,*12
$02$GPGGA,082224,5052.4541,N,00442.5385,E,1,6,13.0,73.80000305175781,M,,,,*13
$02$GPGGA,082225,5052.4528,N,00442.5371,E,1,7,13.0,74.19999694824219,M,,,,*1d
$02$GPGGA,082226,5052.4519,N,00442.5355,E,1,7,12.0,74.0999984741211,M,,,,*29
$02$GPGGA,082227,5052.4512,N,00442.5341,E,1,7,11.0,74.0999984741211,M,,,,*25
$02$GPGGA,082228,5052.4506,N,00442.5331,E,1,7,11.0,74.0999984741211,M,,,,*28
$02$GPGGA,082229,5052.4501,N,00442.5322,E,1,7,10.0,74.30000305175781,M,,,,*19
$02$GPGGA,082230,5052.4498,N,00442.5313,E,1,7,10.0,74.19999694824219,M,,,,*14
$02$GPGGA,082231,5052.4498,N,00442.5305,E,1,6,9.0,74.30000305175781,M,,,,*2d
$02$GPGGA,082232,5052.4501,N,00442.5298,E,1,6,9.0,74.4000015258789,M,,,,*1b
$02$GPGGA,082233,5052.4504,N,00442.5289,E,1,6,9.0,74.69999694824219,M,,,,*2f
$02$GPGGA,082234,5052.4508,N,00442.5279,E,1,6,9.0,75.0999984741211,M,,,,*1f
$02$GPGGA,082235,5052.4514,N,00442.5269,E,1,5,10.0,74.5,M,,,,*21
$02$GPGGA,082236,5052.4519,N,00442.5264,E,1,5,12.0,74.4000015258789,M,,,,*2c
$02$GPGGA,082237,5052.4528,N,00442.5250,E,1,4,12.0,74.4000015258789,M,,,,*29
$02$GPGGA,082238,5052.4531,N,00442.5236,E,1,4,13.0,74.80000305175781,M,,,,*15
$02$GPGGA,082239,5052.4534,N,00442.5223,E,1,4,14.0,74.80000305175781,M,,,,*12
$02$GPGGA,082240,5052.4536,N,00442.5209,E,1,4,15.0,74.80000305175781,M,,,,*17
$02$GPGGA,082241,5052.4538,N,00442.5195,E,1,4,17.0,74.69999694824219,M,,,,*16
$02$GPGGA,082242,5052.4539,N,00442.5176,E,1,4,19.0,74.69999694824219,M,,,,*17
$02$GPGGA,082243,5052.4540,N,00442.5154,E,1,4,21.0,74.5999984741211,M,,,,*23
$02$GPGGA,082244,5052.4543,N,00442.5134,E,1,4,24.0,74.5,M,,,,*28
